PassengerId,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,FirstName,LastName,Spa,VRDeck
4971_01,1,1,7,812,2,2,18.0,0,0.0,-1.0,0.0,359,435,0.0,0.0
4976_01,1,0,0,0,0,2,28.0,0,213.0,-1.0,1317.0,1144,1706,199.0,0.0
4982_01,1,1,7,815,2,3,24.0,0,0.0,0.0,0.0,2011,643,0.0,0.0
4984_01,1,0,6,947,2,3,18.0,0,0.0,130.0,0.0,2736,1276,429.0,0.0
4984_02,0,-1,6,947,2,2,21.0,0,690.0,0.0,0.0,1917,1276,49.0,7.0
4985_01,2,1,6,948,2,0,25.0,0,0.0,0.0,0.0,854,1177,0.0,0.0
4986_01,1,0,6,1017,1,1,16.0,0,0.0,81.0,1.0,1256,80,0.0,778.0
4988_01,3,1,2,163,1,3,49.0,0,0.0,0.0,0.0,699,39,0.0,0.0
4993_01,1,0,5,320,2,3,28.0,0,0.0,610.0,1014.0,767,2079,0.0,0.0
4994_01,1,0,7,817,2,3,22.0,0,0.0,0.0,0.0,2276,1608,732.0,-1.0
5001_01,1,0,7,819,2,3,11.0,0,0.0,0.0,0.0,1101,2027,0.0,0.0
5002_01,1,1,7,820,2,1,26.0,0,0.0,0.0,0.0,2222,1294,0.0,0.0
5011_01,1,1,7,810,1,1,17.0,0,0.0,0.0,0.0,120,135,0.0,0.0
5022_01,1,0,0,0,0,3,26.0,0,0.0,115.0,307.0,1525,252,420.0,0.0
5024_01,1,0,7,822,2,3,0.0,0,0.0,0.0,0.0,2689,745,0.0,0.0
5024_02,1,0,7,822,2,3,-1.0,0,0.0,0.0,0.0,303,915,0.0,0.0
5024_03,1,0,7,822,2,3,4.0,0,0.0,0.0,0.0,747,745,0.0,0.0
5024_04,1,0,6,957,2,3,19.0,0,0.0,0.0,97.0,106,915,99.0,449.0
5024_05,1,1,7,822,2,1,5.0,0,0.0,0.0,0.0,2727,745,0.0,0.0
5026_01,1,0,5,311,1,3,35.0,0,57.0,97.0,455.0,2168,1867,109.0,0.0
5029_01,3,1,2,168,1,1,25.0,0,0.0,0.0,0.0,1020,757,0.0,0.0
5029_02,3,1,2,168,1,3,26.0,0,0.0,0.0,0.0,2651,757,0.0,0.0
5030_01,1,0,7,823,2,3,34.0,0,4.0,12.0,858.0,2870,6,0.0,32.0
5031_01,3,0,1,45,1,1,21.0,0,0.0,438.0,0.0,2153,374,0.0,2175.0
5031_02,3,0,1,45,1,3,26.0,0,0.0,6442.0,0.0,2662,1246,681.0,756.0
5033_01,3,0,2,169,1,3,32.0,0,0.0,5209.0,0.0,709,131,22.0,3062.0
5033_02,3,0,2,169,1,3,40.0,-1,0.0,1262.0,0.0,1848,131,6162.0,6.0
5037_01,2,0,5,323,2,3,13.0,0,0.0,0.0,0.0,1649,322,0.0,0.0
5038_01,2,0,0,0,0,1,29.0,0,465.0,0.0,169.0,987,2289,102.0,2104.0
5038_02,2,1,6,1025,1,3,11.0,0,0.0,0.0,0.0,601,2289,0.0,0.0
5041_01,1,0,6,959,2,1,25.0,0,3.0,414.0,4.0,2635,1759,245.0,143.0
5043_01,2,1,6,1027,1,3,31.0,0,0.0,0.0,0.0,36,2125,0.0,0.0
5043_02,2,1,6,1027,1,1,51.0,0,0.0,0.0,0.0,2465,2125,0.0,0.0
5043_03,2,0,5,312,1,3,20.0,0,0.0,0.0,0.0,887,2125,0.0,0.0
5045_01,2,1,6,960,2,3,32.0,0,0.0,0.0,0.0,2056,1073,0.0,0.0
5046_01,1,1,7,827,2,3,22.0,0,0.0,0.0,0.0,1331,916,0.0,0.0
5047_01,1,1,7,828,2,2,38.0,0,0.0,0.0,0.0,2398,74,0.0,0.0
5049_01,1,0,5,313,1,3,26.0,0,13.0,1.0,0.0,44,268,8.0,765.0
5053_01,3,-1,1,46,1,3,42.0,1,2.0,722.0,0.0,1573,1514,1035.0,368.0
5054_01,2,0,6,962,2,3,57.0,0,1337.0,0.0,0.0,2462,1722,1080.0,0.0
5055_01,1,1,7,815,1,3,38.0,0,0.0,0.0,0.0,1194,522,0.0,0.0
5056_01,2,0,6,1029,1,3,23.0,0,663.0,392.0,6023.0,1195,67,4.0,0.0
5056_02,2,0,6,1029,1,1,32.0,0,38.0,0.0,1423.0,387,67,0.0,0.0
5066_01,1,0,6,1031,1,3,15.0,0,0.0,43.0,2837.0,439,1528,6.0,140.0
5071_01,1,0,6,1032,1,3,41.0,0,-1.0,1478.0,0.0,2837,1084,-1.0,3.0
5075_01,1,0,0,0,0,3,19.0,-1,0.0,5.0,716.0,2386,2021,0.0,0.0
5077_01,2,0,6,1034,1,3,26.0,0,830.0,33.0,1030.0,2757,1827,3.0,29.0
5078_01,1,0,7,819,1,2,-1.0,0,1627.0,0.0,0.0,1200,107,110.0,0.0
5079_01,2,1,6,968,2,3,20.0,0,0.0,0.0,0.0,174,58,0.0,0.0
5081_01,1,0,6,1035,1,3,19.0,0,1171.0,1460.0,0.0,404,2283,36.0,0.0
5082_01,3,0,3,197,2,3,30.0,0,2019.0,1686.0,129.0,2041,1133,99.0,933.0
5086_01,2,1,6,971,2,3,58.0,0,0.0,0.0,0.0,862,1885,0.0,0.0
5086_02,2,0,5,327,2,3,17.0,0,55.0,0.0,994.0,318,1885,0.0,0.0
5092_01,1,0,6,974,2,3,-1.0,0,7.0,0.0,703.0,555,1654,66.0,0.0
5094_01,1,1,7,822,1,2,19.0,0,0.0,0.0,0.0,2717,798,0.0,0.0
5094_02,1,0,6,1037,1,1,20.0,0,0.0,68.0,31.0,309,798,167.0,381.0
5096_01,2,0,6,975,2,3,54.0,0,1108.0,0.0,53.0,2289,1435,496.0,0.0
5096_02,2,0,5,328,2,3,21.0,0,542.0,0.0,1222.0,254,1435,98.0,484.0
5098_01,1,0,6,976,2,3,44.0,0,0.0,83.0,0.0,1585,1282,68.0,586.0
5098_02,1,1,0,0,0,2,11.0,0,0.0,0.0,0.0,2639,1282,0.0,0.0
5098_03,1,1,7,832,2,1,2.0,0,0.0,0.0,0.0,2122,1282,0.0,0.0
5099_01,1,0,6,1040,1,3,20.0,0,1330.0,0.0,-1.0,1910,1010,0.0,49.0
5100_01,2,1,6,977,2,3,50.0,0,0.0,0.0,0.0,15,2328,0.0,0.0
5101_01,1,0,6,978,2,3,27.0,0,0.0,91.0,945.0,2191,1858,0.0,0.0
5102_01,1,0,6,1041,1,2,28.0,0,0.0,0.0,3.0,16,1898,654.0,0.0
5107_01,1,0,6,1042,1,3,33.0,0,1449.0,0.0,0.0,1327,1261,0.0,0.0
5110_01,2,1,4,155,2,1,23.0,0,0.0,0.0,0.0,1389,392,0.0,0.0
5113_01,1,0,7,836,2,3,22.0,0,0.0,0.0,0.0,1520,580,889.0,0.0
5114_01,2,1,6,979,2,3,44.0,0,0.0,0.0,0.0,2549,754,0.0,0.0
5117_01,2,0,5,318,1,3,45.0,-1,458.0,0.0,838.0,2824,2197,0.0,3.0
5118_01,3,0,2,198,2,1,20.0,0,-1.0,2988.0,0.0,1167,401,419.0,106.0
5119_01,2,0,5,319,1,3,26.0,0,6.0,0.0,1041.0,2406,1236,-1.0,0.0
5121_01,1,-1,7,826,1,3,18.0,0,0.0,0.0,19.0,393,278,746.0,5.0
5123_01,1,0,6,1043,1,2,21.0,0,742.0,0.0,15.0,1794,865,0.0,0.0
5131_01,3,0,2,172,1,1,26.0,0,-1.0,5824.0,0.0,456,76,327.0,1508.0
5131_02,3,1,2,172,1,1,55.0,0,0.0,0.0,0.0,2399,1954,0.0,0.0
5134_01,2,0,5,329,2,3,24.0,0,1347.0,0.0,1.0,54,1359,2.0,7.0
5135_01,1,0,6,1047,1,3,27.0,0,0.0,0.0,70.0,737,1240,2026.0,13.0
5139_01,0,0,6,1048,1,1,18.0,0,231.0,508.0,594.0,1610,968,0.0,585.0
5141_01,2,1,6,1049,1,3,20.0,0,0.0,0.0,0.0,618,1215,0.0,0.0
5143_01,1,0,6,985,2,3,31.0,0,0.0,820.0,16.0,1372,84,29.0,2.0
5147_01,1,0,7,842,2,3,37.0,0,5.0,0.0,849.0,1026,1072,0.0,0.0
5149_01,3,0,2,173,1,2,37.0,1,0.0,16963.0,0.0,2483,1138,11483.0,5220.0
5149_02,3,1,2,173,1,1,57.0,0,0.0,0.0,0.0,724,1138,0.0,0.0
5150_01,2,1,6,987,2,3,39.0,0,0.0,0.0,0.0,1095,1270,0.0,0.0
5153_01,1,1,7,843,2,3,20.0,0,0.0,0.0,0.0,1964,647,0.0,0.0
5155_01,2,0,6,1053,1,3,18.0,0,85.0,0.0,683.0,581,1073,570.0,0.0
5159_01,3,0,2,174,1,1,29.0,1,47.0,2914.0,0.0,2359,1865,-1.0,259.0
5159_02,3,0,2,174,1,1,31.0,0,0.0,837.0,0.0,593,1865,1.0,4102.0
5164_01,3,1,3,201,2,1,27.0,0,0.0,0.0,0.0,866,974,0.0,-1.0
5164_02,3,1,0,0,0,3,43.0,0,0.0,0.0,0.0,1983,974,0.0,0.0
5168_01,1,0,6,1055,1,3,-1.0,0,0.0,0.0,27.0,1882,935,1358.0,0.0
5169_01,2,0,4,164,1,1,32.0,0,679.0,138.0,4.0,1619,2225,359.0,0.0
5172_01,1,0,7,833,1,3,19.0,0,0.0,180.0,712.0,2464,1008,0.0,886.0
5178_01,1,0,6,992,2,3,50.0,0,171.0,537.0,37.0,2501,326,0.0,3.0
5183_01,1,0,6,993,2,3,19.0,0,0.0,0.0,717.0,1936,1952,0.0,0.0
5189_01,3,0,1,63,2,1,44.0,0,0.0,2175.0,0.0,443,77,25.0,-1.0
5191_01,3,0,4,157,2,3,49.0,0,0.0,291.0,0.0,481,87,1320.0,2092.0
5195_01,3,0,3,161,1,1,30.0,0,4.0,92.0,2488.0,1851,1076,2182.0,1210.0
5200_01,1,0,6,996,2,3,41.0,0,824.0,0.0,0.0,2419,1812,0.0,47.0
5203_01,3,0,3,162,1,1,34.0,0,0.0,7492.0,25.0,1411,167,1116.0,3.0
5203_02,3,1,3,162,1,1,30.0,0,0.0,0.0,0.0,1595,167,0.0,0.0
5212_01,1,0,7,846,2,2,22.0,0,0.0,305.0,148.0,2502,1884,250.0,134.0
5215_01,3,0,5,333,2,3,29.0,0,0.0,17.0,0.0,2707,1542,0.0,7312.0
5219_01,2,1,6,1001,2,3,32.0,0,0.0,0.0,0.0,1310,582,0.0,0.0
5219_02,2,0,6,1001,2,2,40.0,0,162.0,0.0,1599.0,147,582,-1.0,0.0
5222_01,1,1,7,847,2,3,50.0,0,0.0,0.0,0.0,2122,876,0.0,0.0
5228_01,1,0,7,850,2,2,31.0,0,0.0,0.0,0.0,496,1995,267.0,507.0
5228_02,1,1,7,850,2,1,1.0,0,-1.0,0.0,0.0,692,1995,-1.0,0.0
5231_01,1,0,7,851,2,3,30.0,0,42.0,2.0,1565.0,1575,704,1961.0,0.0
5232_01,3,0,3,203,2,1,-1.0,1,4195.0,45.0,0.0,2828,1803,6298.0,438.0
5232_02,3,0,3,203,2,1,41.0,0,0.0,83.0,0.0,2557,1803,3817.0,1115.0
5233_01,2,0,6,1066,1,3,34.0,0,224.0,0.0,995.0,2346,1448,0.0,0.0
5237_01,2,1,6,1068,1,3,14.0,0,0.0,0.0,0.0,2471,1994,0.0,0.0
5241_01,1,0,6,1069,1,1,13.0,0,1.0,457.0,93.0,2501,574,23.0,0.0
5241_02,1,1,7,846,1,2,16.0,0,0.0,0.0,0.0,2684,574,0.0,0.0
5245_01,3,0,1,48,1,1,25.0,0,0.0,2386.0,0.0,837,1146,417.0,425.0
5259_01,1,0,7,857,2,1,17.0,0,68.0,5.0,0.0,92,490,692.0,81.0
5261_01,1,0,6,1011,2,3,41.0,0,1673.0,729.0,0.0,187,1753,-1.0,0.0
5263_01,2,0,6,1072,1,1,28.0,0,1431.0,0.0,39.0,758,1485,3.0,0.0
5267_01,1,0,7,851,1,3,3.0,0,0.0,0.0,0.0,2837,963,0.0,0.0
5267_02,1,1,7,851,1,3,18.0,0,0.0,0.0,0.0,1380,963,0.0,0.0
5267_03,1,0,6,1074,1,3,20.0,0,62.0,272.0,1613.0,1763,963,88.0,41.0
5270_01,1,1,0,0,0,2,32.0,0,0.0,0.0,0.0,1144,406,0.0,0.0
5283_01,1,0,7,853,1,2,59.0,0,0.0,179.0,225.0,2002,941,6.0,304.0
5284_01,3,1,5,328,1,3,52.0,0,0.0,0.0,0.0,999,55,0.0,0.0
5285_01,3,1,3,164,1,3,47.0,0,0.0,0.0,0.0,1035,1602,0.0,0.0
5286_01,3,0,4,166,1,1,56.0,0,-1.0,1213.0,2.0,2817,2080,3081.0,24.0
5289_01,2,0,6,1082,1,3,24.0,0,54.0,370.0,725.0,971,1986,0.0,0.0
5293_01,1,0,7,855,1,3,13.0,0,893.0,0.0,0.0,643,1957,0.0,0.0
5293_02,1,0,5,329,1,3,15.0,0,905.0,13.0,43.0,418,1957,19.0,0.0
5294_01,1,0,6,1017,2,3,40.0,0,0.0,316.0,121.0,2524,823,434.0,0.0
5295_01,0,0,2,180,1,1,30.0,0,710.0,29.0,1618.0,1058,218,3605.0,367.0
5296_01,3,0,3,207,2,3,25.0,0,0.0,32.0,0.0,1207,1143,2095.0,692.0
5302_01,2,0,6,1018,2,3,10.0,0,0.0,0.0,0.0,534,2112,0.0,0.0
5306_01,2,0,6,1020,2,1,28.0,0,794.0,0.0,614.0,2492,976,0.0,0.0
5306_02,2,0,4,160,2,3,36.0,0,41.0,0.0,3509.0,1191,976,0.0,0.0
5308_01,1,0,7,865,2,2,12.0,0,0.0,0.0,0.0,694,2020,0.0,0.0
5308_02,1,1,7,865,2,3,26.0,0,0.0,0.0,0.0,2697,2020,0.0,0.0
5308_03,1,0,7,865,2,3,33.0,0,0.0,26.0,70.0,2036,2020,0.0,678.0
5309_01,3,1,3,165,1,3,42.0,0,0.0,-1.0,0.0,1121,624,0.0,0.0
5311_01,1,1,7,858,1,3,31.0,0,0.0,0.0,0.0,1827,2326,0.0,0.0
5317_01,1,0,7,866,2,3,20.0,0,775.0,3.0,0.0,189,1952,30.0,0.0
5317_02,1,1,7,866,2,1,24.0,0,0.0,0.0,0.0,1994,1952,0.0,0.0
5318_01,1,1,7,859,1,3,37.0,0,0.0,0.0,0.0,2609,1247,0.0,0.0
5318_02,1,0,6,1088,1,3,19.0,0,33.0,1972.0,14.0,1440,1247,0.0,1.0
5319_01,2,0,6,1089,1,3,13.0,0,1082.0,91.0,64.0,2381,2141,0.0,-1.0
5321_01,1,0,6,1022,2,2,23.0,0,8.0,0.0,0.0,98,1484,340.0,310.0
5324_01,1,-1,7,860,1,3,44.0,0,0.0,0.0,0.0,130,874,0.0,0.0
5328_01,3,1,3,166,1,3,36.0,0,0.0,0.0,0.0,1775,1675,0.0,0.0
5329_01,1,0,5,331,1,3,79.0,0,0.0,53.0,0.0,1514,677,4.0,1568.0
5329_02,1,1,7,861,1,2,1.0,0,0.0,0.0,0.0,543,677,0.0,0.0
5329_03,1,0,7,861,1,3,12.0,0,0.0,0.0,0.0,27,677,0.0,0.0
5329_04,1,0,7,861,1,3,8.0,0,0.0,0.0,0.0,2399,1954,0.0,0.0
5329_05,1,0,0,0,0,2,45.0,0,0.0,311.0,115.0,2833,677,4.0,328.0
5329_06,1,0,7,861,1,3,10.0,0,0.0,0.0,0.0,2039,677,0.0,0.0
5329_07,1,0,7,861,1,3,3.0,0,0.0,0.0,0.0,1786,677,0.0,0.0
5332_01,1,0,6,1096,1,3,37.0,0,24.0,1361.0,0.0,1825,2151,0.0,0.0
5335_01,3,1,1,49,1,1,43.0,0,0.0,0.0,0.0,2619,2251,0.0,0.0
5335_02,3,1,1,49,1,3,38.0,0,0.0,0.0,0.0,899,2251,0.0,0.0
5335_03,3,0,1,49,1,1,33.0,0,4781.0,4132.0,0.0,1816,223,4.0,39.0
5335_04,3,0,1,49,1,1,25.0,0,13.0,3209.0,0.0,1480,2251,24.0,330.0
5336_01,1,0,6,1097,1,3,42.0,0,0.0,3.0,693.0,2118,2100,50.0,0.0
5338_01,1,-1,6,1025,2,3,35.0,0,0.0,1046.0,2.0,1769,1377,0.0,0.0
5339_01,3,0,3,167,1,1,35.0,0,0.0,2301.0,0.0,1862,1776,302.0,728.0
5339_02,3,0,3,167,1,3,30.0,0,0.0,2895.0,0.0,67,1776,77.0,26.0
5339_03,3,1,3,167,1,1,33.0,0,0.0,0.0,0.0,2709,1776,0.0,0.0
5342_01,1,0,5,338,2,3,30.0,0,641.0,0.0,0.0,1307,574,0.0,1.0
5349_01,1,1,7,863,1,2,23.0,0,0.0,0.0,0.0,2324,1214,0.0,0.0
5352_01,1,1,7,864,1,0,13.0,0,0.0,0.0,0.0,1666,2232,0.0,0.0
5357_01,3,1,2,184,1,3,32.0,0,0.0,0.0,0.0,140,173,0.0,0.0
5357_02,3,1,2,184,1,3,17.0,0,0.0,0.0,0.0,2434,1345,0.0,0.0
5357_03,3,0,2,184,1,1,37.0,1,1181.0,797.0,0.0,1659,575,2490.0,1.0
5357_04,3,0,2,184,1,3,49.0,0,0.0,300.0,0.0,1453,173,1822.0,349.0
5358_01,3,0,5,335,1,3,53.0,0,0.0,1634.0,0.0,877,520,1.0,503.0
5364_01,1,1,7,866,1,1,27.0,0,0.0,0.0,-1.0,530,1330,0.0,0.0
5369_01,2,0,6,1103,1,3,26.0,0,178.0,0.0,1168.0,754,1118,0.0,0.0
5369_02,2,0,4,169,1,3,50.0,0,2335.0,2.0,46.0,501,1118,1.0,0.0
5369_03,2,1,6,1103,1,1,17.0,0,0.0,0.0,0.0,1985,1118,0.0,0.0
5370_01,1,0,7,867,1,3,22.0,0,0.0,0.0,906.0,1108,317,-1.0,2.0
5371_01,2,1,6,1027,2,3,8.0,0,0.0,0.0,0.0,331,515,0.0,0.0
5371_02,2,0,5,341,2,3,42.0,0,620.0,0.0,318.0,2453,515,0.0,16.0
5371_03,2,1,6,1027,2,3,30.0,0,0.0,0.0,0.0,2473,515,0.0,0.0
5371_04,2,0,6,1027,2,1,4.0,0,0.0,0.0,0.0,2504,515,0.0,0.0
5373_01,0,0,6,1028,2,3,27.0,0,465.0,0.0,76.0,1370,722,2.0,883.0
5376_01,3,1,3,171,1,1,15.0,0,0.0,0.0,0.0,1568,1703,0.0,0.0
5376_02,3,1,3,171,1,3,38.0,0,0.0,0.0,0.0,1815,1703,0.0,0.0
5377_01,3,1,3,172,1,1,51.0,0,0.0,0.0,0.0,2651,1548,0.0,0.0
5381_01,2,0,6,1031,2,3,26.0,0,766.0,0.0,145.0,267,1511,1284.0,170.0
5382_01,3,1,3,211,2,1,34.0,0,0.0,-1.0,0.0,2770,1737,0.0,0.0
5382_02,3,1,3,211,2,1,45.0,0,0.0,0.0,0.0,1365,1737,0.0,0.0
5386_01,1,1,7,868,1,3,18.0,0,0.0,0.0,0.0,2039,33,0.0,0.0
5391_01,1,0,6,1107,1,2,21.0,0,0.0,1.0,0.0,1546,1487,660.0,0.0
5393_01,1,0,6,1108,1,3,23.0,0,744.0,0.0,0.0,1579,736,16.0,193.0
5398_01,2,1,6,1110,1,3,24.0,0,0.0,0.0,0.0,353,1677,0.0,0.0
5399_01,1,0,6,1033,2,3,20.0,0,0.0,50.0,50.0,226,459,1179.0,3.0
5400_01,1,1,0,0,0,3,32.0,0,0.0,0.0,0.0,407,145,0.0,0.0
5403_01,0,0,5,345,2,3,22.0,0,0.0,0.0,1.0,394,1786,1.0,785.0
5405_01,1,0,5,339,1,3,13.0,0,94.0,0.0,0.0,557,814,889.0,0.0
5407_01,2,-1,5,346,2,3,42.0,0,0.0,0.0,0.0,158,1740,0.0,0.0
5409_01,1,0,5,347,2,3,19.0,0,0.0,0.0,0.0,2411,912,791.0,0.0
5417_01,2,0,5,348,2,3,24.0,0,372.0,-1.0,1.0,2473,2081,0.0,3085.0
5419_01,1,0,6,1115,1,2,45.0,0,153.0,111.0,16.0,1144,788,10.0,488.0
5426_01,1,0,6,1038,2,3,35.0,0,91.0,1797.0,123.0,536,1191,0.0,163.0
5428_01,1,0,6,1039,2,3,16.0,0,444.0,0.0,1.0,1582,1355,231.0,84.0
5428_02,1,1,0,0,0,3,16.0,0,0.0,0.0,0.0,1257,1355,0.0,0.0
5429_01,1,0,6,1119,1,3,43.0,0,49.0,20.0,0.0,1418,853,0.0,1075.0
5432_01,1,0,6,1120,1,3,31.0,0,0.0,8.0,1987.0,2190,1335,0.0,0.0
5433_01,3,0,1,66,2,3,-1.0,0,0.0,4853.0,0.0,470,757,150.0,50.0
5439_01,2,0,6,1040,2,3,22.0,0,1301.0,0.0,545.0,2293,158,0.0,8.0
5442_01,1,0,6,1042,2,3,48.0,0,0.0,79.0,0.0,1082,1060,4.0,1366.0
5444_01,1,0,6,1043,2,1,20.0,0,557.0,164.0,1.0,1750,2267,0.0,0.0
5448_01,2,0,4,165,2,3,35.0,0,1400.0,0.0,984.0,144,1280,0.0,0.0
5449_01,1,0,0,0,0,1,23.0,0,56.0,272.0,35.0,1778,1700,264.0,0.0
5456_01,1,0,6,1128,1,3,28.0,0,478.0,0.0,202.0,2286,647,0.0,36.0
5460_01,1,0,6,1130,1,2,19.0,0,24.0,1.0,115.0,1744,1276,37.0,479.0
5461_01,3,0,5,352,2,1,45.0,0,0.0,2570.0,0.0,2495,63,1510.0,2777.0
5464_01,1,0,5,353,2,3,16.0,0,41.0,0.0,0.0,2587,1505,1029.0,624.0
5473_01,1,0,7,879,1,3,3.0,0,0.0,0.0,0.0,959,1524,0.0,0.0
5473_02,1,0,6,1133,1,2,60.0,0,-1.0,0.0,0.0,2499,1524,690.0,0.0
5481_01,3,1,2,209,2,3,33.0,1,0.0,0.0,0.0,1993,694,0.0,0.0
5482_01,1,0,5,354,2,1,25.0,0,5.0,471.0,0.0,2561,1094,1.0,216.0
5482_02,1,0,6,1049,2,3,37.0,0,867.0,6.0,0.0,2399,1954,0.0,0.0
5486_01,2,0,6,1051,2,0,51.0,0,29.0,0.0,1789.0,2766,753,2.0,0.0
5493_01,1,1,7,883,2,1,29.0,0,0.0,0.0,0.0,2140,1884,0.0,0.0
5495_01,2,1,6,1138,1,3,39.0,0,0.0,0.0,0.0,2578,1044,0.0,0.0
5498_01,1,1,7,883,1,3,29.0,0,0.0,0.0,0.0,1760,982,0.0,0.0
5498_02,1,1,7,883,1,3,27.0,0,0.0,0.0,0.0,1489,982,0.0,0.0
5502_01,1,0,6,1139,1,3,38.0,0,0.0,2016.0,0.0,308,800,4.0,0.0
5503_01,1,0,5,355,2,3,13.0,0,1601.0,1.0,0.0,2548,2316,1.0,0.0
5505_01,1,0,6,1054,2,0,33.0,0,588.0,1.0,0.0,2877,748,2.0,64.0
5505_02,1,-1,7,886,2,3,45.0,0,0.0,0.0,0.0,2848,1374,0.0,0.0
5505_03,1,0,7,886,2,1,0.0,0,0.0,0.0,0.0,1872,1374,0.0,-1.0
5513_01,1,1,7,888,2,2,18.0,0,0.0,0.0,0.0,1998,664,0.0,0.0
5513_02,1,1,7,888,2,3,0.0,0,0.0,0.0,0.0,2569,664,0.0,0.0
5513_03,1,0,6,1056,2,3,38.0,0,28.0,0.0,0.0,1345,664,696.0,0.0
5513_04,1,-1,7,888,2,1,0.0,0,0.0,0.0,0.0,1954,664,-1.0,0.0
5516_01,1,0,6,1057,2,1,21.0,0,0.0,0.0,9.0,1090,1783,0.0,630.0
5518_01,3,0,1,68,2,1,56.0,0,166.0,1006.0,0.0,2008,1806,1729.0,16.0
5519_01,3,-1,1,69,2,3,38.0,0,0.0,374.0,223.0,2248,2357,629.0,78.0
5525_01,2,0,6,1142,1,0,35.0,0,221.0,10.0,361.0,80,1907,16.0,8.0
5532_01,1,0,5,359,2,1,34.0,0,0.0,12.0,706.0,317,1301,1.0,0.0
5533_01,1,0,7,892,2,3,15.0,0,4.0,0.0,0.0,2093,230,697.0,43.0
5534_01,1,0,5,348,1,2,22.0,0,0.0,225.0,117.0,420,1731,0.0,317.0
5542_01,2,0,6,1148,1,3,28.0,0,2287.0,0.0,276.0,1981,1295,16.0,0.0
5547_01,1,1,7,887,1,3,18.0,0,0.0,0.0,0.0,2858,1244,0.0,0.0
5548_01,3,0,4,167,2,1,47.0,0,0.0,2882.0,0.0,520,1943,324.0,603.0
5549_01,3,1,4,177,1,3,23.0,0,0.0,0.0,0.0,1816,1190,0.0,0.0
5553_01,2,1,6,1151,1,3,44.0,0,0.0,0.0,0.0,414,61,0.0,0.0
5553_02,2,0,6,1151,1,3,18.0,0,163.0,0.0,1079.0,1599,61,0.0,0.0
5554_01,1,1,7,889,1,3,21.0,0,0.0,0.0,-1.0,1124,1592,0.0,0.0
5558_01,2,0,0,0,0,3,65.0,0,1004.0,0.0,108.0,1191,208,47.0,22.0
5562_01,3,1,4,169,2,3,18.0,0,0.0,0.0,0.0,2399,1954,0.0,0.0
5562_02,3,1,4,169,2,1,27.0,0,0.0,0.0,0.0,2405,1593,0.0,0.0
5564_01,1,0,6,1152,1,3,16.0,0,641.0,0.0,0.0,120,1683,118.0,814.0
5565_01,1,0,7,898,2,3,17.0,0,17.0,275.0,0.0,528,532,616.0,0.0
5567_01,1,0,6,1064,2,3,19.0,0,1237.0,0.0,0.0,1001,1306,0.0,7.0
5570_01,1,1,7,899,2,2,33.0,0,0.0,0.0,0.0,2637,997,0.0,0.0
5576_01,1,0,6,1065,2,3,20.0,0,296.0,0.0,397.0,368,989,0.0,1.0
5577_01,1,1,7,901,2,2,10.0,-1,0.0,0.0,0.0,2800,1901,0.0,0.0
5577_02,1,0,7,901,2,3,6.0,0,0.0,0.0,0.0,2443,1901,0.0,-1.0
5577_03,1,1,7,901,2,3,0.0,0,0.0,0.0,0.0,290,1483,0.0,0.0
5577_04,1,1,7,901,2,3,0.0,0,0.0,-1.0,0.0,2399,1954,0.0,0.0
5577_05,1,1,7,901,2,3,4.0,0,0.0,0.0,0.0,2568,1901,0.0,0.0
5579_01,3,1,2,189,1,3,-1.0,0,0.0,0.0,0.0,423,1048,0.0,0.0
5584_01,2,1,6,1157,1,3,27.0,0,0.0,0.0,0.0,1066,1851,0.0,0.0
5584_02,2,0,5,350,1,1,54.0,0,2083.0,0.0,21.0,566,1851,0.0,0.0
5588_01,2,0,6,1066,2,3,24.0,0,18.0,25.0,0.0,1195,371,0.0,1256.0
5588_02,2,1,6,1066,2,3,47.0,0,0.0,0.0,0.0,505,371,0.0,0.0
5588_03,2,1,6,1066,2,3,16.0,0,0.0,0.0,0.0,601,371,0.0,0.0
5588_04,0,0,6,1066,2,3,59.0,0,4.0,10.0,1143.0,2808,271,0.0,0.0
5588_05,2,1,6,1066,2,3,31.0,0,0.0,0.0,0.0,1619,371,0.0,0.0
5590_01,2,1,5,362,2,3,28.0,0,0.0,0.0,0.0,191,886,0.0,0.0
5593_01,1,0,6,1162,1,3,23.0,0,-1.0,0.0,0.0,2397,1732,0.0,809.0
5597_01,1,0,6,1068,2,1,19.0,0,0.0,680.0,0.0,1227,837,7.0,0.0
5600_01,1,1,7,896,1,2,18.0,0,0.0,0.0,0.0,512,246,0.0,0.0
5604_01,2,0,6,1070,2,2,28.0,0,394.0,35.0,217.0,906,116,0.0,0.0
5605_01,1,0,6,1071,2,3,13.0,0,730.0,0.0,402.0,1559,984,0.0,0.0
5607_01,2,1,5,366,2,3,33.0,0,0.0,0.0,0.0,2621,1270,0.0,0.0
5612_01,1,1,7,905,2,3,28.0,0,0.0,0.0,0.0,109,561,0.0,0.0
5617_01,1,0,6,1074,2,3,17.0,0,2109.0,0.0,0.0,1905,1240,0.0,41.0
5620_01,2,0,5,351,1,3,36.0,1,79.0,0.0,1220.0,2626,1475,0.0,0.0
5620_02,2,0,6,1165,1,3,29.0,1,1221.0,0.0,460.0,1895,1475,0.0,0.0
